train_indices;barrio;cod_barrio;distrito;cod_distrito;longitud;latitud;precio.house.m2;sup.const;sup.util;ref.hip.zona;dorm;banos;tipo.casa;inter.exter;ascensor;estado;antig;comercial;casco.historico;Ruidos_ext;Mal_olor;Poca_limp;Malas_comunic;Pocas_zonas;Delincuencia;M.30;CO;NO2;Nox;O3;SO2;PM10;Pobl.0_14_div_Poblac.Total;PoblJubilada_div_Poblac.Total;Inmigrantes.porc
127;Bellas Vistas;61;tetuan;6;-3,702736;40,454866;3205;39;31;3491;2;1;piso;interior;no;buen_estado;28,41048121;0;0;0,4;0,23;0,46;0,03;0,5;0,46;1;0,17396856;0,019673033;0,005837289;0,536339998;0,717815788;0,288490615;11,18104406;19,55661377;17,55990757
128;Apostol Santiago;165;hortaleza;16;-3,661752;40,479206;2857;70;63;3308;3;1;piso;exterior;no;buen_estado;40;1;0;0,21;0,09;0,35;0,5;0,16;0,34;0;-0,240202306;-0,00346781;-0,003660464;0,055845137;-0,333984615;-0,357273183;15,54690582;15,62521753;7,532426851
129;Valdeacederas;65;tetuan;6;-3,696946;40,462969;3333;81;55;3197;1;2;piso;exterior;si;buen_estado;30;0;0;0,42;0,27;0,49;0,19;0,49;0,41;0;-0,002119139;-0,011466997;0,027863007;-0,125361113;0,405680887;0,175925725;11,18104406;19,55661377;17,55990757
131;Santa Eugenia;182;vallecas;18;-3,60858;40,383085;2637;98;96;2728;3;1;piso;exterior;si;buen_estado;31,58912958;0;0;0,34;0,72;0,32;0,3;0,15;0,51;0;-0,617924066;0,038624043;0,001320833;0,595926891;-0,359023439;-0,176703414;16,32367335;11,57710845;9,574903049
135;Palacio;11;centro;1;-3,710654;40,416649;5000;120;100;4573;3;2;piso;exterior;si;buen_estado;30;1;1;0,43;0,29;0,43;0,06;0,36;0,45;1;0,291781385;-0,30615783;-0,148352678;0,425384746;0,07172365;0,296518058;8,897225664;16,24441444;18,57260186
136;Horcajo;142;moratalaz;14;-3,628882;40,406443;3127;102;89;3000;3;2;piso;exterior;si;buen_estado;7,5;0;0;0,36;0,26;0,32;0,42;0,26;0,3;0;-0,031041634;-0,00346781;-0,003660464;-0,143423709;-0,242546383;-0,303944506;13,08628404;22,22093651;7,956298696
137;Embajadores;12;centro;1;-3,706105;40,412851;3750;120;95;3900;2;1;piso;exterior;si;buen_estado;30;1;1;0,43;0,33;0,64;0,04;0,74;0,76;1;0,455098344;-0,057264813;-0,04791045;0,561339863;-0,028180884;0,35603711;8,897225664;16,24441444;18,57260186
138;Comillas;111;carabanchel;11;-3,7120335;40,395509;3151;60;50;2817;2;1;piso;exterior;no;buen_estado;40;0;0;0,47;0,39;0,5;0,22;0,24;0,54;0;0,661199602;-0,003426217;-0,003006961;0,567234017;-0,470991919;0,182918489;13,43137217;18,6782269;17,83689337
139;Recoletos;41;salamanca;4;-3,680123;40,424789;4818;120;105;5735;3;2;piso;exterior;si;a_reformar;30;1;1;0,41;0,28;0,33;0,01;0,24;0,29;0;0,646875158;0,12739566;-0,092760098;-0,464325633;1,088864213;0,143565225;10,85083231;22,44510378;8,574556809
143;Acacias;22;arganzuela;2;-3,709774;40,40799;4211;114;107;2936;3;2;piso;exterior;si;buen_estado;7,5;1;1;0,42;0,35;0,48;0,14;0,24;0,4;0;0,417394693;0,937314186;0,523881205;1,298385182;-0,45893939;0,283122062;12,40597363;16,46376624;12,06777025
145;Simancas;201;san_blas;20;-3,624651;40,428646;4200;50;45;2826;2;1;piso;exterior;si;buen_estado;30;0;0;0,38;0,19;0,47;0,06;0,36;0,48;0;-0,431420583;-0,00346781;-0,003660464;0,05633662;-0,645744262;-0,281974735;15,78030972;16,98640757;9,820356237
146;Villaverde Alto, Casco Histórico de Villaverde;171;villaverde;17;-3,70724;40,34612;2076;105;101;2607;4;2;piso;exterior;no;buen_estado;25;0;0;0,44;0,39;0,52;0,23;0,49;0,73;0;-0,271638654;-0,00346781;-0,003660464;0,055845137;-0,594869931;-0,044473615;15,43409004;16,55947157;18,12365171
148;San Diego;132;puente_vallecas;13;-3,666326;40,390832;2600;75;60;2747;2;1;piso;exterior;si;buen_estado;5;0;0;0,46;0,35;0,65;0,17;0,59;0,57;0;-0,345560815;-0,00346781;-0,003660464;0,091058566;-0,650859715;-0,180539834;14,08516192;17,53242516;15,65135819
150;Acacias;22;arganzuela;2;-3,709152;40,40348;3400;150;132;3541;4;2;piso;exterior;si;buen_estado;30;1;1;0,42;0,35;0,48;0,14;0,24;0,4;0;0,634482274;0,557696707;0,311011444;1,110435408;-0,544423793;0,278550223;12,40597363;16,46376624;12,06777025
151;Valdemarín;95;moncloa;9;-3,788568;40,466428;4091;220;200;4650;5;3;duplex;exterior;si;buen_estado;10,98036584;1;0;0,24;0,13;0,32;0,27;0,09;0,18;0;-0,271638654;-0,00346781;-0,003660464;0,055845137;-0,80536626;-0,169339211;14,23890704;18,79822108;8,043024157
152;Adelfas;32;retiro;3;-3,671815;40,39866;3917;60;55;2973;2;1;piso;exterior;si;buen_estado;30;1;1;0,5;0,39;0,45;0,02;0,59;0,43;0;0,350363052;-0,00346781;-0,003660464;0,055359888;-0,435219008;-0,047086916;11,43431019;21,30855294;6,063612677
153;Arapiles;72;chamberi;7;-3,708186;40,44048;4056;90;75;4211;3;1;piso;interior;si;a_reformar;34,1035434;1;1;0,42;0,28;0,37;0,02;0,4;0,32;1;0,640017192;0,454301976;0,211747012;0,368178007;0,868824254;0,340990942;10,20823902;22,752651;9,660205495
154;Valverde;86;fuencarral;8;-3,689604;40,487513;3077;91;70;3585;3;1;piso;exterior;si;buen_estado;40;0;0;0,34;0,19;0,48;0,19;0,39;0,4;0;-0,113777617;-0,00346781;-0,003660464;0,067880496;-0,428332525;-0,114128235;14,20421856;16,94858245;7,080644733
155;San Diego;132;puente_vallecas;13;-3,669777;40,390129;3000;70;60;2815;2;1;piso;exterior;no;buen_estado;28,11467957;0;0;0,46;0,35;0,65;0,17;0,59;0,57;0;-0,185334987;-0,00346781;-0,003660464;0,076468845;-0,656007902;-0,092365698;14,08516192;17,53242516;15,65135819
156;Atocha;27;arganzuela;2;-3,673385;40,398632;5000;95;89;3067;3;2;piso;exterior;si;buen_estado;7,5;1;1;0,48;0,48;0,57;0,13;0,35;0,72;0;0,433167184;-0,00346781;-0,003660464;0,050745179;-0,444348462;0,001565917;12,40597363;16,46376624;12,06777025
157;Prosperidad;52;chamartin;5;-3,667417;40,448547;3562;80;70;3856;2;1;piso;exterior;si;buen_estado;25;1;1;0,42;0,25;0,44;0,03;0,48;0,24;0;-0,437012224;-0,042080744;-0,056984262;0,71028548;0,402497867;-0,329162969;12,64032448;20,78241528;13,43059008
158;Ventas;151;ciudad_lineal;15;-3,6554;40,432968;4571;105;94;2974;3;2;piso;exterior;si;segunda_mano;40;0;0;0,41;0,26;0,47;0,38;0,31;0,41;0;-0,251431039;-0,00346781;-0,003660464;-0,193235443;-0,093174011;-0,436075107;12,64032448;20,78241528;13,43059008
159;Piovera;162;hortaleza;16;-3,631432;40,462066;4550;109;87;4186;3;2;piso;exterior;si;buen_estado;15;1;0;0,24;0,1;0,21;0,28;0,07;0,17;0;-0,429344152;-0,00346781;-0,003660464;0,055845137;-0,83097542;-0,289074282;15,54690582;15,62521753;7,532426851
160;Adelfas;32;retiro;3;-3,669544;40,40391;4000;90;70;3623;2;1;piso;exterior;si;buen_estado;2,5;1;1;0,5;0,39;0,45;0,02;0,59;0,43;0;0,402182909;-0,00346781;-0,003660464;0,03684498;-0,23464343;-0,127908686;11,43431019;21,30855294;6,063612677
163;Goya;42;salamanca;4;-3,678403;40,427088;6000;80;75;4879;3;2;atico;exterior;no;reformado;30;1;1;0,37;0,26;0,33;0,01;0,38;0,19;0;0,590070744;-0,210439922;-0,37516235;-0,205195328;1,212828951;0,059119079;10,85083231;22,44510378;8,574556809
164;Pilar;84;fuencarral;8;-3,704624;40,474897;3287;128;105;3573;4;2;piso;exterior;si;buen_estado;25;0;0;0,37;0,18;0,34;0,04;0,18;0,32;0;-0,013724534;0,089675005;0,063324682;0,667381358;-0,393013703;0,123591071;14,20421856;16,94858245;7,080644733
165;Horcajo;142;moratalaz;14;-3,6240794;40,407297;2431;72;57;3001;3;1;piso;exterior;no;buen_estado;30;0;0;0,36;0,26;0,32;0,42;0,26;0,3;0;-0,067007786;-0,00346781;-0,003660464;-0,019647516;-0,311894632;-0,269345702;13,08628404;22,22093651;7,956298696
166;Valdeacederas;65;tetuan;6;-3,709517;40,47271;2818;55;50;3447;2;1;piso;exterior;si;segunda_mano;33,03123;0;0;0,42;0,27;0,49;0,19;0,49;0,41;0;-0,043045078;0,100023132;0,070766703;0,753620681;-0,43233324;0,137799735;11,18104406;19,55661377;17,55990757
167;Valverde;86;fuencarral;8;-3,687372;40,486795;1967;61;55;3552;3;1;piso;exterior;no;buen_estado;40;0;0;0,34;0,19;0,48;0,19;0,39;0,4;0;-0,109339025;-0,00346781;-0,003660464;0,037765747;-0,391740939;-0,1403728;14,20421856;16,94858245;7,080644733
169;Palacio;11;centro;1;-3,710032;40,419181;4156;77;57;4271;1;1;atico;interior;si;buen_estado;40;1;1;0,43;0,29;0,43;0,06;0,36;0,45;1;0,35212417;-0,531417717;-0,16344441;0,157182478;0,250587499;0,313514783;8,897225664;16,24441444;18,57260186
170;Acacias;22;arganzuela;2;-3,700762;40,404591;5000;67;52;3372;3;1;piso;exterior;si;buen_estado;27,32828042;1;1;0,42;0,35;0,48;0,14;0,24;0,4;0;1,075322496;0,108654806;0,527670825;0,567673361;-0,485335406;0,44998233;12,40597363;16,46376624;12,06777025
172;Peñagrande;83;fuencarral;8;-3,713404;40,482459;3147;116;101;3413;3;2;piso;exterior;si;buen_estado;28,69958138;0;0;0,3;0,14;0,34;0,12;0,31;0,28;0;-0,102434555;0,24327542;0,173788877;1,036653857;-0,807286215;0,05466061;14,20421856;16,94858245;7,080644733
173;Ciudad Universitaria;93;moncloa;9;-3,729043;40,474522;5417;36;32;3429;1;1;piso;exterior;no;buen_estado;30;0;0;0,35;0,17;0,32;0,16;0,11;0,25;0;-0,209719883;-0,00346781;-0,003660464;0,266356545;-0,691773324;-0,115500485;14,23890704;18,79822108;8,043024157
174;Villaverde Alto, Casco Histórico de Villaverde;171;villaverde;17;-3,70647;40,346511;2501;98;83;2613;3;1;piso;exterior;no;buen_estado;30;0;0;0,44;0,39;0,52;0,23;0,49;0,73;0;-0,271638654;-0,00346781;-0,003660464;0,055845137;-0,596911762;-0,035842226;15,43409004;16,55947157;18,12365171
175;Castellana;46;salamanca;4;-3,683274;40,437704;6000;80;70;5172;2;1;piso;interior;si;reformado;33,62985358;1;1;0,38;0,23;0,33;0,03;0,58;0,25;0;0,760218971;0,327168759;0,366597197;-0,747159718;1,504758084;0,15797442;10,85083231;22,44510378;8,574556809
176;Chopera;23;arganzuela;2;-3,699564;40,399874;3435;92;78;4356;4;1;piso;exterior;si;a_reformar;30;1;1;0,43;0,35;0,56;0,07;0,27;0,52;0;1,227204017;0,097326916;0,579921646;0,373688804;-0,640738455;0,46173743;12,40597363;16,46376624;12,06777025
177;Valdemarín;95;moncloa;9;-3,786936;40,471892;4667;66;50;4650;1;1;piso;exterior;si;buen_estado;5;1;0;0,24;0,13;0,32;0,27;0,09;0,18;0;-0,271638654;-0,00346781;-0,003660464;0,055845137;-0,794048244;-0,170955168;14,23890704;18,79822108;8,043024157
178;Numancia;136;puente_vallecas;13;-3,663515;40,40056;2262;84;74;3486;3;1;piso;exterior;no;buen_estado;30;0;0;0,36;0,24;0,5;0,18;0,4;0,45;0;0,019947384;-0,00346781;-0,003660464;-0,007447978;-0,335495454;-0,267091997;14,08516192;17,53242516;15,65135819
179;Ciudad Universitaria;93;moncloa;9;-3,7139543;40,454419;3004;57;53;3059;1;1;piso;exterior;si;buen_estado;2,5;0;0;0,35;0,17;0,32;0,16;0,11;0,25;1;0,028277209;-0,000727981;-0,002535949;0,494455713;0,239855652;0,171002599;14,23890704;18,79822108;8,043024157
180;Valdemarín;95;moncloa;9;-3,787967;40,467512;5314;156;125;4262;4;4;piso;exterior;si;buen_estado;5;1;0;0,24;0,13;0,32;0,27;0,09;0,18;0;-0,271638654;-0,00346781;-0,003660464;0,055845137;-0,80343768;-0,170424294;14,23890704;18,79822108;8,043024157
181;Universidad;15;centro;1;-3,710464;40,426929;4440;75;65;4262;2;1;piso;exterior;no;reformado;40;1;1;0,48;0,33;0,56;0,03;0,65;0,67;1;0,644205188;-0,036227363;0,421348556;-0,166597889;0,522536837;0,318869627;8,897225664;16,24441444;18,57260186
182;Estrella;33;retiro;3;-3,6683;40,414645;4652;112;93;4144;3;2;piso;exterior;si;a_reformar;27,17946326;1;1;0,46;0,27;0,27;0,07;0,12;0,38;0;0,443920546;-0,00346781;-0,003660464;-0,182470234;0,145184035;-0,2025636;11,43431019;21,30855294;6,063612677
184;Los Angeles;175;villaverde;17;-3,69934;40,35705;1600;60;54;2321;2;1;piso;exterior;no;buen_estado;27,87452809;0;0;0,36;0,32;0,45;0,52;0,33;0,51;0;-0,261831393;-0,00346781;-0,003660464;0,055845137;-0,618754184;0,108693438;15,43409004;16,55947157;18,12365171
186;Bellas Vistas;61;tetuan;6;-3,705804;40,456597;4212;33;30;3478;1;1;piso;interior;no;buen_estado;40;0;0;0,4;0,23;0,46;0,03;0,5;0,46;0;0,090338857;-0,00346781;-0,003660464;0,476663017;0,518259083;0,273319934;11,18104406;19,55661377;17,55990757
187;Comillas;111;carabanchel;11;-3,708061;40,392929;2927;115;94;2597;4;1;piso;exterior;si;buen_estado;30;0;0;0,47;0,39;0,5;0,22;0,24;0,54;0;0,736043897;-0,003133007;0,00159993;0,382419114;-0,547103091;0,252571036;13,43137217;18,6782269;17,83689337
188;Palomeras Sureste;134;puente_vallecas;13;-3,648366;40,381635;2308;65;49;2563;2;1;piso;exterior;no;a_reformar;32,68600458;0;0;0,36;0,29;0,55;0,07;0,14;0,57;0;-0,891727685;-0,082236539;-0,122028197;0,118528796;-0,786507442;-0,398597331;14,08516192;17,53242516;15,65135819
190;Ibiza;34;retiro;3;-3,676276;40,418722;5345;58;48;4441;2;2;piso;interior;si;buen_estado;30;1;1;0,33;0,2;0,31;0,01;0,08;0,2;0;0,620312867;0,098753109;0,023169438;-0,408794958;0,49157885;0,035703513;11,43431019;21,30855294;6,063612677
191;Castilla;56;chamartin;5;-3,675892;40,475452;4608;120;120;3791;4;2;piso;exterior;si;buen_estado;20;1;1;0,5;0,25;0,3;0,15;0,41;0,25;0;-0,18731342;-0,00346781;-0,003660464;-0,117617083;-0,065186731;-0,252059595;12,64032448;20,78241528;13,43059008
192;Casco Histórico de Vallecas;181;vallecas;18;-3,607124;40,377696;3000;75;65;2866;2;2;piso;exterior;si;buen_estado;15,58945049;0;0;0,41;0,58;0,45;0,07;0,53;0,52;0;-0,634259565;0,060377491;0,003895212;0,673755823;-0,359745994;-0,170400618;16,32367335;11,57710845;9,574903049
195;Aluche;104;latina;10;-3,759813;40,403317;3333;90;80;2588;3;1;piso;exterior;si;buen_estado;40;0;0;0,33;0,14;0,35;0,1;0,1;0,43;0;-0,313814465;-0,00346781;-0,003660464;-0,02416446;-0,680220488;-0,280288287;11,66186069;21,8191402;13,94780088
196;Argüelles;92;moncloa;9;-3,7168798;40,429286;2933;75;68;3104;3;1;piso;exterior;no;buen_estado;37,5469723;1;1;0,37;0,24;0,28;0,05;0,05;0,33;1;0,29749971;0,010471304;0,187408472;0,04200134;0,136242736;0,168277272;14,23890704;18,79822108;8,043024157
197;Embajadores;12;centro;1;-3,698105;40,409384;4000;25;20;3517;1;1;estudio;interior;si;buen_estado;30;1;1;0,43;0,33;0,64;0,04;0,74;0,76;0;0,93240422;0,038335209;0,238370988;0,201456147;-0,131189863;0,513668732;8,897225664;16,24441444;18,57260186
198;Fuente del Berro;43;salamanca;4;-3,666734;40,425247;4780;50;44;3779;2;1;piso;exterior;si;buen_estado;40;1;1;0,38;0,24;0,42;0,02;0,17;0,26;0;0,307467679;-0,320370758;-0,316511903;-0,302389979;0,265037427;-0,287094004;10,85083231;22,44510378;8,574556809
199;Castilla;56;chamartin;5;-3,684526;40,469221;3393;140;131;4116;4;2;piso;exterior;si;buen_estado;30;1;1;0,5;0,25;0,3;0,15;0,41;0,25;0;-0,115894595;-0,098216689;0,369729159;-0,396244484;0,254404265;-0,0914176;12,64032448;20,78241528;13,43059008
200;Puerta del Angel;102;latina;10;-3,724709;40,412908;2905;148;130;2904;4;1;piso;exterior;no;a_reformar;30;0;0;0,41;0,27;0,54;0,1;0,33;0,57;0;-0,120215264;-0,00346781;-0,003660464;0,417767709;-0,391228445;0,02467705;11,66186069;21,8191402;13,94780088
201;Lucero;103;latina;10;-3,748612;40,408023;3311;90;85;2871;3;1;piso;exterior;si;buen_estado;40;0;0;0,38;0,21;0,39;0,09;0,13;0,47;0;-0,343811123;0,145781886;0,298938283;-0,07928227;-0,718780169;-0,268993666;11,66186069;21,8191402;13,94780088
202;Valdezarza;94;moncloa;9;-3,713391;40,466406;4650;243;190;3850;4;4;chalet;exterior;no;nuevo-semin,;0;1;0;0,25;0,11;0,32;0,09;0,07;0,32;0;-0,105139939;-0,00346781;-0,003660464;0,337024123;-0,220698803;0,131890236;14,23890704;18,79822108;8,043024157
204;Prosperidad;52;chamartin;5;-3,67027;40,444612;4333;60;55;3988;2;1;piso;exterior;si;buen_estado;25;1;1;0,42;0,25;0,44;0,03;0,48;0,24;0;-0,178513437;-0,017340651;-0,022818619;0,534256947;0,61474675;-0,272245136;12,64032448;20,78241528;13,43059008
205;Lista;45;salamanca;4;-3,673725;40,431204;6731;52;45;4203;2;1;piso;interior;si;reformado;30;1;1;0,37;0,23;0,33;0,01;0,43;0,19;0;0,398536372;-0,483740015;-0,535910812;-0,100779566;0,92921539;-0,125076728;10,85083231;22,44510378;8,574556809
206;Imperial;21;arganzuela;2;-3,7154;40,4079;2455;55;48;3716;3;1;piso;interior;si;a_reformar;40;1;1;0,39;0,31;0,49;0,22;0,28;0,33;0;0,216769708;1,003467068;0,560976305;1,365007185;-0,493773754;0,172877043;12,40597363;16,46376624;12,06777025
207;Mirasierra;87;fuencarral;8;-3,713765;40,49422;4118;85;75;3724;3;2;piso;exterior;si;reformado;40;0;0;0,23;0,09;0,3;0,4;0,15;0,39;0;-0,216068187;-0,00346781;-0,003660464;0,202673705;-0,766812639;-0,0135055;14,20421856;16,94858245;7,080644733
208;Delicias;25;arganzuela;2;-3,683252;40,400163;4543;94;65;3519;2;1;atico;exterior;si;buen_estado;5;1;1;0,47;0,44;0,58;0,09;0,42;0,55;0;1,020199545;0,019044067;0,126678981;0,021248721;-0,494590694;0,321203804;12,40597363;16,46376624;12,06777025
209;Quintana;153;ciudad_lineal;15;-3,653812;40,434797;3591;110;100;3079;4;1;piso;exterior;si;buen_estado;25;0;0;0,4;0,24;0,47;0,05;0,32;0,45;0;-0,373961488;-0,00346781;-0,003660464;-0,137305827;-0,160087244;-0,444213503;12,64032448;20,78241528;13,43059008
210;Prosperidad;52;chamartin;5;-3,662785;40,448373;2667;75;68;4472;3;1;piso;exterior;no;a_reformar;30;1;1;0,42;0,25;0,44;0,03;0,48;0,24;0;-0,539545296;-0,00346781;-0,003660464;0,441575108;0,186278293;-0,382484799;12,64032448;20,78241528;13,43059008
214;Atocha;27;arganzuela;2;-3,676735;40,400572;4746;118;104;3991;3;2;piso;exterior;si;buen_estado;2,5;1;1;0,48;0,48;0,57;0,13;0,35;0,72;0;0,667324851;-0,00346781;-0,003660464;0,04035207;-0,402218173;0,107980838;12,40597363;16,46376624;12,06777025
215;Ventas;151;ciudad_lineal;15;-3,648791;40,424572;3125;75;66;2945;3;1;duplex;exterior;si;buen_estado;0;0;0;0,41;0,26;0,47;0,38;0,31;0,41;0;-0,062191866;-0,00346781;-0,003660464;-0,106380355;-0,140676696;-0,456372219;12,64032448;20,78241528;13,43059008
216;Ciudad Universitaria;93;moncloa;9;-3,728335;40,472286;4231;130;110;3537;3;3;piso;exterior;si;buen_estado;30;1;0;0,35;0,17;0,32;0,16;0,11;0,25;0;-0,209173038;-0,00346781;-0,003660464;0,246985033;-0,649666686;-0,106478206;14,23890704;18,79822108;8,043024157
219;Entrevías;131;puente_vallecas;13;-3,677673;40,380061;1547;101;80;2319;3;2;chalet;exterior;no;buen_estado;35;0;0;0,34;0,22;0,58;0,17;0,23;0,62;0;-0,198964576;-0,00346781;-0,003660464;0,055845137;-0,732256957;0,110492807;14,08516192;17,53242516;15,65135819
220;Fuente del Berro;43;salamanca;4;-3,659091;40,428019;3600;60;57;3284;2;1;piso;exterior;si;a_reformar;40;0;0;0,38;0,24;0,42;0,02;0,17;0,26;0;0,035409577;-0,099817864;-0,098778712;-0,278208092;0,032786987;-0,401679143;10,85083231;22,44510378;8,574556809
221;Delicias;25;arganzuela;2;-3,685488;40,399596;4787;94;67;3669;2;2;piso;exterior;si;buen_estado;8;1;1;0,47;0,44;0,58;0,09;0,42;0,55;0;1,134655162;0,050020872;0,306028735;0,014884463;-0,549640656;0,387097264;12,40597363;16,46376624;12,06777025
224;Rios Rosas;75;chamberi;7;-3,7024599;40,441953;12376;450;390;5802;3;3;piso;exterior;si;buen_estado;27,88689815;1;1;0,42;0,28;0,39;0,01;0,56;0,21;1;0,779016758;0,426947587;0,191849837;0,006097444;1,245633016;0,378522507;10,20823902;22,752651;9,660205495
225;Comillas;111;carabanchel;11;-3,709027;40,398669;5250;40;35;3120;2;1;piso;interior;no;buen_estado;28,56607388;1;1;0,47;0,39;0,5;0,22;0,24;0,54;0;0,74724101;0,049181505;0,025862537;0,7383681;-0,544961965;0,260866145;13,43137217;18,6782269;17,83689337
226;Comillas;111;carabanchel;11;-3,7106284;40,393503;3151;65;55;3385;2;1;piso;exterior;no;reformado;40;0;0;0,47;0,39;0,5;0,22;0,24;0,54;0;0,682547818;-0,002432449;0,012607049;0,449144021;-0,496765745;0,202017388;13,43137217;18,6782269;17,83689337
227;Nueva España;55;chamartin;5;-3,668232;40,464401;5000;90;80;5095;2;1;piso;exterior;si;buen_estado;30;1;1;0,34;0,17;0,31;0,04;0,24;0,23;0;-0,475448201;-0,00346781;-0,003660464;0,246781346;0,09152343;-0,334214579;12,64032448;20,78241528;13,43059008
228;Cármenes;101;latina;10;-3,727112;40,406569;4667;75;70;4995;3;1;piso;exterior;si;a_reformar;30;1;1;0,37;0,22;0,53;0,24;0,2;0,53;0;0,089395105;-0,00346781;-0,003660464;0,269797707;-0,307207669;-0,002738347;11,66186069;21,8191402;13,94780088
229;Puerta del Angel;102;latina;10;-3,724923;40,415424;3600;200;185;3647;5;3;piso;exterior;si;buen_estado;40;0;0;0,41;0,27;0,54;0,1;0,33;0,57;0;-0,206184867;-0,00346781;-0,003660464;0,339914176;-0,388036727;0,020756994;11,66186069;21,8191402;13,94780088
230;Palos de Moguer;26;arganzuela;2;-3,69338;40,404673;4189;95;82;3216;3;2;piso;exterior;si;buen_estado;30;1;1;0,48;0,44;0,63;0,05;0,53;0,57;0;1,497445598;0,245223825;1,436216348;0,128279315;-0,507710187;0,599650581;12,40597363;16,46376624;12,06777025
231;Palomeras Bajas;133;puente_vallecas;13;-3,657954;40,389198;2508;65;63;2652;3;1;piso;exterior;no;a_reformar;38,53064712;0;0;0,37;0,31;0,47;0,21;0,21;0,56;0;-0,82676947;-0,25858017;-0,387024171;0,140592585;-0,752112227;-0,345486035;14,08516192;17,53242516;15,65135819
233;Pinar del Rey;164;hortaleza;16;-3,646088;40,479467;4200;125;110;3307;4;2;piso;exterior;si;buen_estado;25;1;0;0,36;0,17;0,39;0,18;0,3;0,27;0;-0,270008156;-0,00346781;-0,003660464;0,055845137;-0,57563782;-0,307117346;15,54690582;15,62521753;7,532426851
234;El Viso;51;chamartin;5;-3,682716;40,442048;6000;42;38;5606;1;1;piso;interior;si;buen_estado;5;1;1;0,38;0,21;0,37;0,03;0,38;0,28;0;0,557343009;0,200214063;0,230748649;-0,367819918;1,301699778;0,098887013;12,64032448;20,78241528;13,43059008
235;Hispanoamérica;54;chamartin;5;-3,670841;40,4602;4531;160;143;4522;5;2;piso;exterior;si;buen_estado;28,8543938;1;1;0,37;0,19;0,32;0,04;0,22;0,22;0;-0,508540506;-0,016745033;-0,02199608;0,588168285;0,269636015;-0,298030986;12,64032448;20,78241528;13,43059008
236;Goya;42;salamanca;4;-3,6716551;40,429171;9311;106;74;6260;2;2;piso;exterior;si;nuevo-semin,;0;1;1;0,37;0,26;0,33;0,01;0,38;0,19;0;0,386942411;-0,595143882;-0,618534123;-0,212515186;0,636289512;-0,179191494;10,85083231;22,44510378;8,574556809
237;Aguilas;107;latina;10;-3,767345;40,379816;3667;90;85;3085;3;1;piso;exterior;si;buen_estado;25;0;0;0,28;0,11;0,35;0,13;0,12;0,28;0;-0,264192754;-0,00346781;-0,003660464;0,055845137;-0,469633971;-0,226015234;11,66186069;21,8191402;13,94780088
238;Valverde;86;fuencarral;8;-3,679261;40,512527;3908;87;70;4004;2;2;piso;exterior;si;buen_estado;7,5;0;0;0,34;0,19;0,48;0,19;0,39;0,4;0;-0,271638654;-0,00346781;-0,003660464;0,055845137;-0,641111375;-0,252668984;14,20421856;16,94858245;7,080644733
239;Aluche;104;latina;10;-3,769855;40,395637;2353;85;69;2988;3;1;piso;exterior;si;segunda_mano;40;0;0;0,33;0,14;0,35;0,1;0,1;0,43;0;-0,202702482;-0,00346781;-0,003660464;0,055845137;-0,611611119;-0,251385795;11,66186069;21,8191402;13,94780088
